Temperature 	 Sum 	  Maxval 	 R 
386.03	 3.17257e+09	 2529	 0.739337
385.96	 3.17159e+09	 2335	 0.740907
385.87	 3.17354e+09	 2290	 0.740396
385.78	 3.1739e+09	 2162	 0.738724
385.71	 3.17292e+09	 2274	 0.740552
385.62	 3.17372e+09	 2213	 0.740026
385.55	 3.17287e+09	 2408	 0.740276
385.46	 3.17089e+09	 2398	 0.740656
385.37	 3.17236e+09	 2513	 0.741369
385.3	 3.1739e+09	 2200	 0.740555
385.21	 3.17246e+09	 2539	 0.739782
385.1	 3.17454e+09	 2162	 0.739937
385.03	 3.17454e+09	 2378	 0.739528
384.94	 3.17464e+09	 2414	 0.739475
384.87	 3.17502e+09	 3274	 0.74038
384.78	 3.17503e+09	 2292	 0.740083
384.69	 3.17512e+09	 2082	 0.740259
384.62	 3.1766e+09	 2172	 0.740216
384.54	 3.17346e+09	 2347	 0.74004
384.47	 3.17432e+09	 2512	 0.741162
384.38	 3.17375e+09	 2516	 0.740906
384.29	 3.17291e+09	 1937	 0.739432
384.22	 3.17098e+09	 2479	 0.740131
384.13	 3.17151e+09	 2441	 0.73975
384.07	 3.17174e+09	 2300	 0.740888
383.98	 3.173e+09	 2252	 0.740397
383.89	 3.17237e+09	 2304	 0.738315
383.82	 3.17116e+09	 2249	 0.739127
383.73	 3.17143e+09	 2178	 0.740342
383.67	 3.17311e+09	 2436	 0.741161
383.58	 3.17155e+09	 2238	 0.73942
383.49	 3.16999e+09	 2210	 0.739552
383.42	 3.17205e+09	 2164	 0.739425
383.34	 3.17261e+09	 2495	 0.740873
383.27	 3.1718e+09	 2913	 0.740045
383.18	 3.17154e+09	 2210	 0.740516
383.1	 3.17152e+09	 2303	 0.739367
383.03	 3.17067e+09	 2447	 0.740389
382.25	 3.17193e+09	 2344	 0.740749
382.17	 3.17883e+09	 2360	 0.739692
382.1	 3.17779e+09	 2412	 0.739762
382.02	 3.17604e+09	 2444	 0.74004
381.95	 3.17682e+09	 2500	 0.739122
381.87	 3.17667e+09	 2362	 0.739843
381.78	 3.17419e+09	 2424	 0.740289
381.72	 3.17481e+09	 2415	 0.740971
381.63	 3.17405e+09	 2421	 0.739027
381.57	 3.17537e+09	 2445	 0.741097
381.49	 3.17466e+09	 2210	 0.739527
381.4	 3.17473e+09	 2533	 0.740581
381.34	 3.17592e+09	 2369	 0.739255
381.25	 3.17447e+09	 2555	 0.740144
381.19	 3.175e+09	 2425	 0.739495
381.11	 3.17605e+09	 2341	 0.740167
381.02	 3.17377e+09	 2693	 0.739979
380.96	 3.17508e+09	 2377	 0.740428
380.87	 3.17408e+09	 2297	 0.740568
380.79	 3.17486e+09	 2493	 0.741562
380.73	 3.17433e+09	 2536	 0.740666
380.64	 3.17404e+09	 2854	 0.740777
